###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
153|Bourque|Letterkenny Irish|D0WNW4rD|1005.55
154|Lidstrom|Optimal Hunter|Optimal_Hunter|1004.65
155|Chelios|Drop The Gloves|DropTheGloves|1003.8
156|Dionne|Toronto Trash Pandas|Adzki|1002.65
157|Niedermayer|Mac to the Future |laurenvs1|994.55
158|Howe|Churchmoor Caterpies|LtGerbil|993.25
159|Roy|Oh, The Thinks You Can Think!|Kattsumoto|993.15
160|Pronger|Generic Team Name|baileyj15|991.75
161|Howe|JewChooTrain|JewChooTrain|990.15
162|Jagr|Lock Monsters|ksteadsrus|986.1
163|Pronger|Smiling Goats|SmilingGoat|985.6
164|Bourque|Nothing Really Matthews|Berggren|984.2
165|Pronger|Pretend this is a good team name|joshewa|983.1
166|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|979.55
167|Roy|Whats the Yams?|yams18|979.3
168|Orr|Jepeetos|Jepeeto|975.6
169|Bourque|Honey Nut Chelios|Kryptycc|972.85
170|Leetch|PARTY KANE|MeanMatt|971.85
171|Lidstrom|Don'tCryForMeJanHrdina|MrMikeySanz|971.2
172|Pronger|St. John Drive|gmack3|967.5
173|Orr|Belmonites|OkPineapple|966.4
174|Bourque|Torts Reform|hockeyisgood|961.75
175|Jagr|Tokyo Sandblasters|phillyCHEEEEEZ|960.0
176|Lidstrom|Crimes Against Hogmanity|yoshirider2709|957.55
177|Jagr|Bk1689s Team|Bk1689|957.35
178|Jagr|Crab Hockey|Take Over|952.25
179|Lidstrom|Wizardous Sedinery|popquiz_hotshot|952.0
180|Chelios|OhOhOh its Mrazek|Sam1208|951.05
181|Pronger|Gettin' Gritty Wit It|Redbeard11|948.6
182|Howe|Second Season Stumblers|Zetterburger|945.65
183|Hasek|YourMomCantSpell|yourmomcantspel|941.15
184|Leetch|Bitches Be Krejci|sully6210|941.1
185|Lidstrom|Dzingel Berries|Biscotti|935.65
186|Chelios|Breaking Saad|SergeantBBQ|927.55
187|Chelios|BradMarchandsBigNose|Moogs1|927.25
188|Yzerman|Panzon's Team|donats15|926.95
189|Lidstrom|Goaltender Interference|redwings969|919.25
190|Niedermayer|Oh N'Oshie Didn't|Vorrigan|912.55
191|Lidstrom|TRUE GRIT|stinkus1|908.75
192|Pronger|Green Bastards|RandysGut|905.7
193|Lemieux|Saint Patrice|corvuskerst|905.45
194|Howe|saint bergeron|east12|904.1
195|Leetch|You Malkin to Me?|tjwolf35|900.9
196|Orr|Michigan Ice Mice|cjwolf24|900.35
197|Lemieux|CTE (yeah you know me)|turtmcgirt|899.0
198|Jagr|Springfield Tire Fires|bv310|898.8
199|Dionne|That's a Load of Jarnkrok|Scrunts23|877.7
200|Chelios|17 Seconds|blackdragon1628|865.85
201|Chelios|JacketsMan69|JSAKelley2|857.1
202|Orr|Breaking Ladd|Take Over|851.75
203|Lemieux|MacKinnon Ur Girl.|wtfover021|850.85
204|Niedermayer|Hockey Team|laslopaniflex|850.65
205|Jagr|Hayzer|Hayzer13|833.9
206|Niedermayer|Greasy Pucks|sweetg|833.35
207|Leetch|Keep Kadri-ming|Take Over|815.9
208|Dionne|Kool Krabs|KoolKrab|814.35
209|Leetch|nose face killah|kvcherov|812.0
210|Chelios|C-A-P-S|Chimpo85|810.15
211|Orr|From Russia with Pucks|mf9769|789.75
212|Niedermayer|It's Reigning Men|ItsReigningMen|779.35
213|Niedermayer|The Nose Knows|ferda79|774.3
214|Orr|Chabot Shalom|Take Over|773.95
215|Bourque|Reedy Creek Canadiens|ReedyCreek|769.7
216|Orr|Bust a Kapanen|morkle|762.25
217|Yzerman|Letterkenny Irish|GingaNinja3113|748.55
218|Lidstrom|Birdman's baby boys|LordBirdman|748.15
219|Niedermayer|Moves like jagr|Zuckerberg|731.35
220|Leetch|MayTheForsbergWithYou|richtern14080|726.25
221|Lidstrom|Work in Progress|hurrikkaine|653.3
222|Pronger|Birmingham Bulls|Weathergeekal|645.65
223|Bourque|Fife Flyers|Generousbeans|611.35
224|Pronger|Muffalo Shavers|WhoseverPainter|562.0
-----

