###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
169|Niedermayer|Panthers|duffleman2002|463.65
170|Leetch|McDonald's|Nerozii|463.6
171|Niedermayer|Haley's Comets|haleymorison|462.65
172|Lidstrom|CTE|turtmcgirt|462.4
173|Yzerman|GoalGoalField|SimpsonN1nja|461.65
174|Roy|Bluth's Bananas|zodiac33|457.0
175|Niedermayer|Saint Patrice|corvuskerst|455.35
176|Howe|Melnyk's Old Liver|Coyle1096|451.05
177|Leetch|Very Good Hockey Team|esylvester6|448.8
178|Howe|...And Zegras For All|ANADucks98|447.45
179|Lidstrom|Calico Cut Pants|tjv027|444.85
180|Orr|AndyWoo|Narsudd|444.45
181|Howe|Darkwing Puck|ColumnarPower|443.35
182|Orr|Smiling Goats|SmilingGoat|441.8
183|Leetch|Phil em up|Judge_Fudge|428.4
184|Bourque|No Doughty ‘Bout It|OppositeMuted|426.3
185|Jagr|Soo Greyhounds|MarcBergevin|422.1
186|Leetch|Nordicks|LAMustangs|419.85
187|Lemieux|Bunch of Kunitz|yalittlehip|415.8
188|Leetch|The Newfoundland Screechers|MattBraz|409.85
189|Orr|Seattle Chill|stumax|408.1
190|Lidstrom|Oshie's Island|Pizzeyw|401.4
191|Yzerman|Oh Noshie Didn't|Vorrigan|401.4
192|Orr|From Russia with Pucks|uli17bg|379.35
193|Lemieux|Deutschland Danglers|ebay12|371.1
194|Lidstrom|I have no idea what I'm doing|Scrunts23|361.55
195|Bourque|Coming Soonish|GingaNinja3113|356.35
196|Bourque|Go Lightning|BarryBondsBalls|301.8
-----

