###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
126|Orr|St. John's Shamrocks|BananApocalypse|3032.25
127|Jagr|San Jose Street Sharks|Troubs|3018.26
128|Dionne|Bunch of Kunitz|yalittlehip|3009.5
129|Chelios|MeanGreenMachine|Guerillantman|3008.62
130|Niedermayer|Surpsu|Surpsu|3001.92
131|Roy|Team Ukraine|pdeny|3000.62
132|Chelios|All Phaneuf And Games|broceratops|2997.71
133|Dionne|Penners Pancakes|Ebuff89|2997.59
134|Lemieux|Connorrhea|windjackass|2988.77
135|Gretzky|Hotline Kling|thefullpython|2987.18
136|Lemieux|Thin Ice|Do_Not_Look_Up|2986.53
137|Dionne|Leddy Zeppelin|ksteadsrus|2977.26
138|Lemieux|ponch|ponch101|2976.89
139|Jagr|Wicked Wrista|jdballa|2971.3
140|Leetch|The Bye Week Blues|SaadisticSOB|2968.16
141|Dionne|Panarin Bread|itsme242|2965.47
142|Dionne|Good Guy Gaudreau|Berggren|2964.48
143|Lemieux|Giroux've Gotta Be Kidding Me!|KilroyLeges|2957.51
144|Bourque|Darkwing Pucks|DreDay084|2956.29
145|Pronger|Leafs|Bk1689|2949.53
146|Jagr|Bitches Be Krejci|sully6210|2948.58
147|Bourque|Madcow|madcow700|2945.66
148|Howe|Staal tactics|FertileTrout|2938.97
149|Lidstrom|Mud City Meltdown|dabox|2933.41
150|Chelios|Blues Bros|tccoope|2926.95
151|Yzerman|Felix Potvin's MMA Career|Swankey|2924.1
152|Howe|johnScott's Tots|Bryguy117|2918.11
153|Dionne|Rasmussen Squirrel|D_ho|2900.52
154|Jagr|Mike Hoffman's Future Divorce Lawyers|pfy5002|2894.87
155|Niedermayer|BirdNyrd|Bick_Nyrd|2894.73
156|Bourque|Let's Do This!!!|realdealdynasty|2891.65
157|Pronger|Flipadelphia|FlipadelphiaPA|2887.68
158|Howe|Crosby's Croissants|Mdhemp|2882.4
159|Hasek|Pickle Sunrise|egghead123|2870.82
160|Yzerman|Phaneuf Said|CrazyLGorillas|2868.8
161|Jagr|The Ottawa BeeVees|bv310|2860.91
162|Dionne|Bust A Kapanen|morkle|2854.25
163|Roy|DzingleBarries|jacouzzie|2846.49
164|Jagr|Team North Americarambe|mendeleev79|2828.0
165|Lidstrom|Tokyo Sandblasters|phillyCHEEEEEZ|2825.42
166|Dionne|Century Mews|MPharm|2822.89
167|Pronger|Honey Nut Chelios|Take Over|2784.36
168|Chelios|Hat Trick Swayze|LindrosLady82|2771.43
169|Howe|Bryzlly Bears|Kiwsu|2765.97
170|Orr|Intensebeet|intensebeet|2753.66
171|Bourque|Not a Big Deal|bpremo|2745.87
172|Price-Murray|Gilmour Girls|hurrikkaine|2730.79
173|Pronger|Tentacle Tickle|LT1143|2704.43
174|Lidstrom|Two Line Pass|Phase_Six|2703.9
175|Niedermayer|Everyday I'm Byfuglien|piddles59|2701.72
176|Bourque|King of Harts|stinkus1|2695.54
177|Leetch|Radelaide|nettheim|2694.21
178|Orr|The Ponies|WhoseverPainter|2688.93
179|Lidstrom|WouldWoodchuckTkachukWood|Jackdaw57|2682.57
180|Howe|I'm Bettman|Scrunts23|2665.56
181|Niedermayer|leave the gun, take the toffolis|hotdogslim|2655.27
182|Orr|Seguin Genesis|bassitone|2652.8
183|Leetch|ThunderHunt|Skamanjones|2650.44
184|Dionne|Rooster Trick|giant_jesse|2636.92
185|Niedermayer|Kevin Chevy|Jetsfan1991|2631.78
186|Pronger|The Octopuses|renatoperu|2610.56
187|Bourque|Dan and Hank|Jinhyuk|2608.39
188|Orr|Jews of Girouxsalem|BarryBondsBalls|2605.43
189|Niedermayer|Too Fehr Gone|hindersurprise|2603.43
190|Orr|Oh N'Oshie Didn't|Vorrigan|2600.54
191|Niedermayer|Hockey Balboa|TylerJohnson31|2587.99
192|Orr|tsci120|thescientist120|2562.89
193|Leetch|Penis de France|ririx|2553.94
194|Orr|Flying V|MrChranke|2527.26
195|Lidstrom|The Trash Pandas|Hail_Aqualung|2522.71
196|Niedermayer|North Kariya|Coorslitesabre|2519.54
197|Pronger|Pavel to Hank|Take Over|2511.41
198|Jagr|Flaming Jagr Bombs|Hit4Four|2502.7
199|Dionne|Robots in Disguise|kraaly53|2483.18
200|Leetch|South England Oaks|Theodoreday|2477.65
201|Orr|NoFoodOnTheFlohr|LabattBlueBalls|2472.61
202|Pronger|The Kessel Run|Take Over|2472.44
203|Chelios|Crash Test Domi|TheMilkyPirate|2438.45
204|Niedermayer|HS English|HSEnglish|2398.34
205|Chelios|Tarasenk-yo Battleship|vsfj|2388.31
206|Pronger|Pickle Pantry|Take Over|2384.56
207|Chelios|Mackinaw|TempleOfPhil|2379.48
208|Chelios|The ReGretzkys|Take Over|2378.03
209|Bourque|Bergeron The Grill|Ace0813|2364.69
210|Leetch|SH4RKGANG|Take Over|2355.78
211|Leetch|KaZaam|KaZaam|2345.16
212|Chelios|Nuevy Gonna Give You Up|Take Over|2329.47
213|Lidstrom|TBD|hkyplyr|2316.07
214|Bourque|Ice Roosters|Take Over|2307.97
215|Howe|Go Leafs Go|Take Over|2276.89
216|Lidstrom|Dropping the Gloves|chadgibbs3|2258.38
217|Pronger|Greiss my Aho|Take Over|2255.1
218|Yzerman|Insert Team Name Later|MrMikeySanz|2242.08
219|Leetch|the dude mans|dudemanstuds|2211.77
220|Leetch|Kisshan Squad|Kisshan|2177.84
221|Orr|Montreal Dive|The_Einre|2175.87
222|Leetch|Frumunda cheese|Luke1900cc|2145.71
223|Lidstrom|One Knight in Vegas|thecpkid1|2096.73
224|Howe|LostInAwe5|LostInAwe55|2020.18
-----

