###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
81|Roy|RIP Heatley's Ferrari|SHTTNwTHINKIN|1941.3
82|Roy|South Detroit Journeymen|Scooterkid|1939.65
83|Bourque|What's The Maatta|morkle|1938.4
84|Hasek|The Pius Goose|leapinliz|1937.25
85|Luuuuuuu|Good Will Bunting|TwistedEdge|1927.9
86|Jagr|The Larkness Monster|RonDC30|1926.7
87|Niedermayer|Saint Patrice|corvuskerst|1921.05
88|Bourque|Don't Forget About Drai-saitl.|antaresiv|1920.25
89|Howe|Pay Cheque|ndjolt02|1919.25
90|Jagr|Phascolarctos Cinereus|BOBROVSKY|1919.25
91|Orr|Net, Sticks and Chill|bwemonts|1919.25
92|Howe|Melnyk's Old Liver|Coyle1096|1908.35
93|Roy|tooslow|tooproforyou|1907.4
94|Lemieux|Yeah the boys|Thatguy91|1900.3
95|Howe|Swing Low Sweet Chiarot|slaw47|1897.65
96|Yzerman|YourMomCantSpell|yourmomcantspel|1896.0
97|Dionne|Asston Mustachews|cromz|1888.4
98|Niedermayer|Mackinnon Aho|WaterAndSand|1886.2
99|Lidstrom|Scadrian Allomancers|Surye|1878.45
100|Dionne|Do Josi What I See|DreDay084|1878.25
101|Howe|Glass of Marleau|MrMikeySanz|1877.4
102|Leetch|Team Greg Mckegg|JackMccallum|1876.1
103|Orr|Churchmoor Caterpies|LtGerbil|1872.6
104|Hasek|Chaos HC|ckroyal92|1871.2
105|Bourque|Dangletangs VIII|biggy_dooberman|1868.0
106|Bourque|Holm Sweet Lindholm|Gamerz|1865.9
107|Yzerman|Bony Kneez|Do_Not_Look_Up|1863.1
108|Orr|Springfield Tire Fires|bv310|1853.85
109|Bourque|Wicked Wrista|jdballa|1852.35
110|Lemieux|Bunch of Kunitz|yalittlehip|1852.3
111|Lemieux|Surpsu|Surpsu|1850.45
112|Roy|NurseSharks|fidel-catstro|1847.2
113|Niedermayer|Hughes for Hart|MrJacobs|1845.4
114|Orr|Morehitz Seider|jddeppe|1840.05
115|Lemieux|derekjohn|derekjohn|1838.65
116|Leetch|Lazlo Holmes|Jasesmit|1837.95
117|Bourque|The Kessel Run|DeliveryDuck|1837.2
118|Jagr|Soo Greyhounds|MarcBergevin|1836.0
119|Niedermayer|St. John Drive|gmack3|1820.9
120|Dionne|Frolunda HC|FCBcn19|1819.7
121|Lemieux|McFleurys|MashBano|1818.6
122|Orr|Kråken Loob|MackLoud|1818.1
123|Lidstrom|One Kessticles|maverickxm2|1810.8
124|Lemieux|Toews'd & Kane-fused|rocking2rush10|1808.95
125|Jagr|Stars of David|brown4se|1808.2
126|Hasek|Chabot Shawlom!|jacouzzie|1805.85
127|Gretzky|Fowler Power|VoodooSteve|1804.25
128|Hasek|CTU|DrJackBauer|1803.55
129|Yzerman|Up and Around the Benn|jagoe_unchained|1801.05
130|Lidstrom|I auto-drafted|bpremo|1800.35
131|Orr|Malkin in the Middle|Berggren|1794.55
132|Jagr|DropTheGloves|DropTheGloves|1792.55
133|Roy|Party Kane|selcio44|1791.55
134|Lidstrom|Lord Have Mercer|Viper667|1786.2
135|Howe|Sleepless in Seattle|itsme242|1785.4
136|Jagr|mag|bigtatis|1785.15
137|Yzerman|GoalGoalField|SimpsonN1nja|1784.5
138|Bourque|Gary|MeanMatt|1782.7
139|Leetch|Seattle Kranken|Gman5869|1780.25
140|Luuuuuuu|Bradisrad|Bradisrad|1776.8
141|Hasek|Starship Troubas|bruceitup|1775.35
142|Howe|Doan Stop Believin'|Kiwsu|1770.4
143|Dionne|Ingoatious Bastards|Earlthegoat|1762.7
144|Bourque|Wheel Snipe Celly Boys|JSAKelley2|1760.6
145|Niedermayer|Gritty's Angels|merrettmatt90|1759.8
146|Orr|Just Winging It|DeepFriedGoose|1759.15
147|Niedermayer|Batherson > Rantanen|Schenley|1756.4
148|Yzerman|Minnesota Mayhem|Mrhawke19|1752.55
149|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|1746.6
150|Yzerman|Buckets of Poutine|WalterRaleigh|1746.55
151|Howe|...And Zegras For All|ANADucks98|1742.25
152|Lidstrom|Penners House of Pancakes|Ebuff89|1741.1
153|Leetch|Eichel Tower|jmans|1731.05
154|Howe|Darkwing Puck|ColumnarPower|1714.65
155|Niedermayer|Oh N'Oshie Didn't|puckshock|1712.9
156|Lidstrom|CTE|turtmcgirt|1711.55
157|Leetch|Nordicks|LAMustangs|1697.85
158|Lidstrom|Bettman Returns|dippa|1693.55
159|Yzerman|Khudobin Better...|dkpatrick|1681.4
160|Roy|Panzon's Team|donats15|1677.65
161|Niedermayer|Haley's Comets|haleymorison|1670.2
162|Jagr|Hartford Whalers|rbaikal211|1665.7
163|Orr|AndyWoo|Narsudd|1651.55
164|Jagr|Deez Pukz|nitro78923|1646.7
165|Leetch|The Kane Train|BelowTheBenthic|1644.35
166|Lidstrom|Stinkuses|stinkus1|1644.0
167|Orr|Team Teleport|teleporto|1642.4
168|Lidstrom|JewChooTrain|JewChooTrain|1626.5
169|Dionne|Fabbri-cating A Win|Azotherian|1621.75
170|Howe|Third Season Thiccbois|Zetterburger|1606.2
171|Lemieux|Syracuse Bulldogs|Orbalisk|1601.9
172|Leetch|McDonald's|Nerozii|1590.05
173|Luuuuuuu|Petry Dish|Cyperone|1585.85
174|Yzerman|Zuckie's Cookies|Daschn|1585.7
175|Dionne|Uhh yaknow|SergeantBBQ|1554.0
176|Lidstrom|Calico Cut Pants|tjv027|1540.4
177|Bourque|Gettin Gritty Wit It|hatfieldkid|1524.1
178|Orr|Smiling Goats|SmilingGoat|1521.35
179|Bourque|No Doughty ‘Bout It|OppositeMuted|1520.2
180|Orr|Seattle Chill|stumax|1509.15
181|Bourque|Grey Ducks|MrChranke|1505.8
182|Niedermayer|37+63=100|east12|1496.8
183|Lidstrom|Oshie's Island|Pizzeyw|1490.4
184|Orr|Creative Assembly|mirror1414|1477.75
185|Yzerman|Oh Noshie Didn't|Vorrigan|1476.5
186|Leetch|Jetstream|DNFlyers|1462.4
187|Lemieux|Wuibot Bender Club|Wuibot|1454.0
188|Leetch|Very Good Hockey Team|esylvester6|1441.45
189|Lemieux|Deutschland Danglers|ebay12|1390.2
190|Leetch|Phil em up|Judge_Fudge|1377.25
191|Orr|From Russia with Pucks|uli17bg|1314.25
192|Leetch|The Newfoundland Screechers|MattBraz|1300.75
193|Niedermayer|Panthers|duffleman2002|1300.4
194|Bourque|Go Lightning|BarryBondsBalls|1271.65
195|Lidstrom|I have no idea what I'm doing|Scrunts23|1246.05
196|Bourque|Coming Soonish|GingaNinja3113|1191.65
-----

