###OVERALL POINTS LEADERS - Who has scored the most points this season?
**Rank**|**League**|**TEAM**|**PF**
:-:|:-:|:-:|:--
110|Dionne|Fighting MooseKnucklez|2477.31
111|Brodeur|blackandorangeblackandorange|2467.14
112|Sakic|Suplexelby City|2460.53
113|Hasek|PuckingFricks|2458.94
114|Esposito|Tatar Sauce|2457.25
115|Brodeur|Crosby Sweaters|2456.64
116|Francis|HotDogs|2455.86
117|Esposito|Morbo|2454.12
118|Messier|Flop To The Top|2450.64
119|Francis|What's the Maatta?|2449.69
120|Lemieux|Kronwall Of Pain|2443.37
121|Bourque|Shhh.. Sleepers at Work|2441.25
122|Brodeur|Wrath of Joe McGrath|2438.63
123|Gretzky|OEL Sweedwagon|2433.34
124|Recchi|Giroux've Got to Be Kidding Me|2428.11
125|Lemieux|Pretend This Name's Clever|2425.57
126|Bourque|It Ain't Easy Bein' Parise|2420.89
127|Roy|macerating toilet|2419.31
128|Sakic|Whirlybirds|2419.27
129|Dionne|Otto Draft|2412.44
130|Messier|The Mighty Red Pandas|2412.06
131|Esposito|WhoseLineIsItEberle|2402.22
132|Howe|MacDaddy|2400.8
133|Esposito|In Mcdavid We Trust|2398.3
134|Howe|The Lunkheads|2395.61
135|Esposito|Valdamikill|2395.45
136|Roy|bob says NYET|2395.34
137|Sakic|Mountain Dubinsky's|2392.41
138|Brodeur|The Red Hot Chilly Wings|2391.37
139|Recchi|Kreider, I hardly know her|2390.03
140|Gretzky|Book Hockey|2386.83
141|Yzerman|#STAMCOCK2016|2385.29
142|Hasek|Daft Puck|2384.71
143|Lemieux|Pastrnak the Purcell|2384.0
144|Bourque|Yak City|2381.69
145|Brodeur|Let's Taco Bout Lack, Baby|2374.33
146|Bourque|Better Harder Faster Pronger|2368.26
147|Brodeur|Gay porn hard!|2366.35
148|Francis|Mud Dragons|2365.98
149|Esposito|Neal's Knees|2358.41
150|Hasek|Weapons Of Mass Destruction|2356.2
151|Messier|Forgot About Drai|2355.71
152|Hasek|Kwik-E-Mart Gougers|2351.36
153|Dionne|Ice Roosters|2349.4
154|Sakic|Kane I Come Inside|2347.65
155|Yzerman|BABS4LIFE|2347.1
156|Dionne|cherub|2346.82
157|Recchi|Carl Seguin|2340.38
158|Jagr|Trans-Siberian Snipe Show|2338.29
159|Yzerman|Troublemakers|2338.03
160|Yzerman|Devan the Dudenyk|2323.94
161|Messier|Skaggetorp HC|2321.95
162|Howe|Puck Heads|2318.24
163|Hasek|Boyz N Da Hud|2314.54
164|Recchi|SNAKE PLISSKEN|2311.91
165|Coffey|Slew Foot Syndicate|2309.38
166|Dionne|We Dem Boyes|2306.95
167|Lemieux|Dr. Peng's Army|2305.3
168|Brodeur|That's What She Saad|2303.41
169|Messier|Tank for McDavid|2300.35
170|Francis|Top Chetterberg|2290.83
171|Howe|Capital Punishment|2290.45
172|Esposito|Wu LeTang Clan|2287.44
173|Lemieux|Octopussy|2280.13
174|Hasek|Kurri Farts|2275.57
175|Yzerman|Don't Toews Me Bro|2271.36
176|Dionne|Mill-e-wah-que|2260.65
177|Messier|The Green Men's Eggos|2252.17
178|Sakic|ponch|2248.13
179|Howe|Moves like Jagr|2242.82
180|Bourque|The Kane Show|2240.71
181|Sakic|Dangle Snipe Celly|2230.38
182|Esposito|Kane I get a hell Yeah!|2225.62
183|Bourque|Coffee|2224.7
184|Coffey|Dumpster Fire Brigade|2222.67
185|Jagr|Odd-man break|2215.62
186|Coffey|I Can Phil It In The Air Tonight|2214.11
187|Jagr|Sharknadoes|2212.59
188|Yzerman|2hot2yandle|2206.56
189|Jagr|Malkin in the Middle|2196.07
190|Lemieux|Temple of The Phil|2191.28
191|Esposito|Mutts HC|2180.27
192|Bourque|Montreal Dive|2177.01
193|Recchi|The Disciples of Ginger Jesus|2151.1
194|Francis|Leddy, set, go!|2148.44
195|Coffey|Sutter's Sayings|2144.21
196|Coffey|Crusty Green Stuff|2143.31
197|Messier|Larkin in the Shadows|2140.27
198|Messier|Parenteau Guidance|2137.46
199|Coffey|LGR|2136.03
200|Recchi|Cech's Other Brother|2129.15
201|Sakic|#SaveTheTables|2108.25
202|Messier|The Texas Tarasenkshow|2107.83
203|Sakic|Lekrings|2103.27
204|Sakic|Your Pun Sucks|2097.31
205|Recchi|I'll do this later|2089.61
206|Coffey|Fantastic Mr. Faulks|2088.1
207|Coffey|Touch mah Pekka|2085.4
208|Lemieux|The People's Front of Judea|2070.55
209|Jagr|sanddemonn|2065.23
210|Francis|Kneel before Saad|2059.57
211|Jagr|Tatartots|2057.35
212|Yzerman|Yeah, Last Time I Checked Heater Clapped 50in07|2048.6
213|Jagr|kaner? I barely know her!|2043.86
214|Lemieux|DID I S-S-SUTER?|2035.95
215|Howe|The Sex Panthers|2030.52
216|Coffey|Scranton Stranglers|2017.59
217|Howe|Good Kid, S.A.A.D City|1954.87
218|Francis|This Isn't Basketball...|1951.54
219|Howe|Holy Goalie, Batman!|1933.39
220|Messier|Pentium Dual-Corbs|1913.42
221|Dionne|Emrick's Waffleboarding Army|1798.45
222|Recchi|Mike Hunt|1750.86
223|Sakic|Pompous Cake Eaters|1749.12
224|Francis|Glaciers|1689.2
-----

*A previous rank of NR means the team has most likely changed their name since then - working on a workaround for this.*

