###OVERALL POINTS LEADERS - Who has scored the most points this season?
**Rank**|**League**|**TEAM**|**PF**
:-:|:-:|:-:|:--
130|Lidstrom|CuJo31 *|1780.62
131|Lemieux|Team North Americarambe|1776.73
132|Chelios|Why Not Zoidterberg *|1776.59
133|Leetch|Felix's Fist *|1775.13
134|Lidstrom|Hub City Slickers|1774.92
135|Brodeur|Giroux've Gotta Be Kidding Me!|1773.45
136|Howe|North Kariya *|1759.55
137|Leetch|SticksOut4Harambe *|1759.04
138|Brodeur|Sticks Out for Harambe|1758.43
139|Yzerman|It was Ceci for Drouin, straight up|1755.75
140|Yzerman|Vanek at the Disco|1755.74
141|Leetch|Austin Ice Bats|1755.05
142|Chelios|1-800-FCK-GARY|1750.73
143|Pronger|The Bottle Police|1750.02
144|Niedermayer|Blips and Chitz|1749.3
145|Jagr|Tokyo Sandblasters|1742.18
146|Orr|Molemen *|1739.91
147|Lidstrom|Trocheck yourself, before you wreck yourself *|1739.01
148|Hasek|Penners House of Pancakes|1734.71
149|Howe|Troublemakers|1730.99
150|Dionne|Marshmont HC|1729.78
151|Lidstrom|Staal tactics *|1729.44
152|Lidstrom|Panarin Bread|1724.27
153|Bourque|Bryzlly Bears|1723.66
154|Orr|Florida Skunk Apes|1721.05
155|Lemieux|The Grapes of Rask|1719.95
156|Dionne|Moves Like Jagr *|1718.03
157|Howe|Lias 2 Lidas|1715.61
158|Chelios|Sean's Super Squad|1714.86
159|Dionne|Team Ukraine *|1714.32
160|Chelios|The Red Hot Chilly Wings|1711.44
161|Jagr|The Ottawa BeeVees|1707.86
162|Orr|Ktcottrell|1706.86
163|Brodeur|DontForgetAboutDrai-saitl|1705.97
164|Dionne|Bergeron Burgundy|1704.44
165|Lidstrom|Not as Gudas I could be *|1702.46
166|Leetch|Syracuse Bulldogs|1701.6
167|Niedermayer|The Stalwart Superjocks|1700.11
168|Leetch|Price of Fame|1699.0
169|Lidstrom|The Price is Right|1697.6
170|Hasek|Mike Smith's Chosen Juans|1690.52
171|Dionne|Stan Mikita's Donuts|1680.48
172|Jagr|Baby Got Backes|1680.33
173|Yzerman|Will Nye The Scoring Guy|1679.95
174|Chelios|The One You Love To Hate|1678.6
175|Lidstrom|The Price is Wrong|1674.87
176|Jagr|Clemens HC|1674.74
177|Leetch|The Zac Rinaldo All-Stars|1673.97
178|Leetch|Datsyukian Deke|1667.9
179|Leetch|Pens Perfect Picks *|1667.55
180|Yzerman|CTE|1664.38
181|Bourque|Pretty Fly|1658.11
182|Pronger|Bush Chickens|1655.12
183|Brodeur|Dubinsky's Garage League|1650.53
184|Yzerman|Dangle Snipe Celly|1649.17
185|Lemieux|MacKinn-on your Girl|1642.42
186|Howe|Rumble Ponies|1640.41
187|Orr|KappinKurtz|1631.79
188|Brodeur|40-30 Grit Grinders|1626.32
189|Jagr|St. John's Shamrocks|1626.18
190|Niedermayer|Jagrmeister|1624.9
191|Pronger|Grey Ducks|1624.26
192|Chelios|Pass the Dutchy to the Left|1622.67
193|Howe|The Starvin Marvins|1616.09
194|Lemieux|Hypnotoads|1614.64
195|Niedermayer|Jews of Girouxsalem|1607.04
196|Howe|Olli Maata of God|1606.93
197|Dionne|Tandems|1600.09
198|Jagr|Risky Bryz-ness|1593.65
199|Leetch|Segsual Seduction|1578.62
200|Bourque|Trash Pandas|1578.57
201|Bourque|Yoooo this is cool|1571.25
202|Roy|Ice Follies|1567.05
203|Pronger|The Ponies of Equestria|1563.61
204|Orr|Ice Roosters|1559.5
205|Niedermayer|Tkachuk E. Cheese *|1557.86
206|Howe|THE INCREDIBLE MALK|1557.21
207|Lidstrom|Seattle Sockeye|1544.41
208|Bourque|Montreal Dive|1523.21
209|Bourque|Flop to the top|1519.55
210|Lemieux|Big P|1518.28
211|Niedermayer|The Roy|1485.91
212|Pronger|ham slater|1475.88
213|Pronger|Drouin your mom|1475.57
214|Orr|Dumplers|1472.57
215|Niedermayer|Lemuiextillators|1471.37
216|Orr|Mitchler's TBA team|1469.48
217|Lidstrom|Benn Dover|1446.12
218|Chelios|Stud Ranch|1434.82
219|Leetch|Trades R' Us|1388.89
220|Bourque|EA HHLs new direction|1374.53
221|Chelios|Kiss my Aho|1290.97
222|Pronger|Bourque de Broue|1273.59
223|Lidstrom|Major Lazar|1246.63
224|Niedermayer|Super-Duper Mighty Ducks|1149.11
-----

*A previous rank of NR means the team has most likely changed their name since then - working on a workaround for this.*

