###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
103|Orr|Morehitz Seider|jddeppe|2190.45
104|Lemieux|Yeah the boys|Thatguy91|2188.45
105|Leetch|Lazlo Holmes|Jasesmit|2187.15
106|Leetch|Taylor Swift|juhoasd|2183.5
107|Roy|Party Kane|selcio44|2182.6
108|Dionne|Do Josi What I See|DreDay084|2179.65
109|Leetch|Team Greg Mckegg|JackMccallum|2176.65
110|Leetch|Seattle Kranken|Gman5869|2173.65
111|Lemieux|McFleurys|MashBano|2168.8
112|Bourque|Holm Sweet Lindholm|Gamerz|2166.5
113|Orr|Churchmoor Caterpies|LtGerbil|2166.2
114|Yzerman|Bony Kneez|Do_Not_Look_Up|2159.95
115|Lidstrom|Scadrian Allomancers|Surye|2150.2
116|Orr|Springfield Tire Fires|bv310|2149.5
117|Bourque|Wicked Wrista|jdballa|2138.5
118|Lemieux|Toews'd & Kane-fused|rocking2rush10|2135.55
119|Howe|Sleepless in Seattle|itsme242|2133.45
120|Hasek|Starship Troubas|bruceitup|2132.4
121|Dionne|Frolunda HC|FCBcn19|2130.75
122|Niedermayer|Hughes for Hart|MrJacobs|2128.35
123|Dionne|Ingoatious Bastards|Earlthegoat|2122.15
124|Jagr|Stars of David|brown4se|2117.15
125|Roy|NurseSharks|fidel-catstro|2117.1
126|Jagr|Soo Greyhounds|MarcBergevin|2114.05
127|Lemieux|derekjohn|derekjohn|2111.15
128|Orr|Kråken Loob|MackLoud|2104.95
129|Niedermayer|St. John Drive|gmack3|2101.9
130|Yzerman|Up and Around the Benn|jagoe_unchained|2099.75
131|Bourque|Wheel Snipe Celly Boys|JSAKelley2|2097.45
132|Bourque|Dangletangs VIII|biggy_dooberman|2096.5
133|Jagr|DropTheGloves|DropTheGloves|2081.25
134|Yzerman|Buckets of Poutine|WalterRaleigh|2078.5
135|Leetch|Eichel Tower|jmans|2077.85
136|Luuuuuuu|Bradisrad|Bradisrad|2070.4
137|Howe|Doan Stop Believin'|Kiwsu|2069.5
138|Niedermayer|Batherson > Rantanen|Schenley|2069.4
139|Yzerman|Minnesota Mayhem|Mrhawke19|2066.0
140|Hasek|CTU|DrJackBauer|2063.75
141|Hasek|Chabot Shawlom!|jacouzzie|2062.2
142|Gretzky|Fowler Power|VoodooSteve|2060.9
143|Orr|Malkin in the Middle|Berggren|2058.0
144|Howe|...And Zegras For All|ANADucks98|2049.85
145|Jagr|mag|bigtatis|2045.7
146|Yzerman|GoalGoalField|SimpsonN1nja|2044.0
147|Lidstrom|I auto-drafted|bpremo|2036.7
148|Lidstrom|Lord Have Mercer|Viper667|2035.2
149|Bourque|Gary|MeanMatt|2017.5
150|Lidstrom|CTE|turtmcgirt|2014.0
151|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|2013.35
152|Orr|Just Winging It|DeepFriedGoose|1997.05
153|Lidstrom|Penners House of Pancakes|Ebuff89|1987.05
154|Orr|Team Teleport|teleporto|1986.75
155|Niedermayer|Gritty's Angels|merrettmatt90|1971.15
156|Orr|AndyWoo|Narsudd|1965.8
157|Jagr|Hartford Whalers|rbaikal211|1953.55
158|Niedermayer|Oh N'Oshie Didn't|puckshock|1949.3
159|Roy|Panzon's Team|donats15|1943.95
160|Leetch|Nordicks|LAMustangs|1943.9
161|Jagr|Deez Pukz|nitro78923|1943.35
162|Yzerman|Khudobin Better...|dkpatrick|1936.25
163|Dionne|Fabbri-cating A Win|Azotherian|1923.15
164|Niedermayer|Haley's Comets|haleymorison|1920.3
165|Lidstrom|Bettman Returns|dippa|1914.65
166|Lidstrom|Stinkuses|stinkus1|1905.1
167|Howe|Darkwing Puck|ColumnarPower|1892.8
168|Lemieux|Syracuse Bulldogs|Orbalisk|1874.35
169|Leetch|The Kane Train|BelowTheBenthic|1849.55
170|Yzerman|Zuckie's Cookies|Daschn|1842.3
171|Luuuuuuu|Petry Dish|Cyperone|1832.65
172|Lidstrom|JewChooTrain|JewChooTrain|1832.2
173|Dionne|Uhh yaknow|SergeantBBQ|1828.95
174|Howe|Third Season Thiccbois|Zetterburger|1827.6
175|Bourque|No Doughty ‘Bout It|OppositeMuted|1809.15
176|Leetch|McDonald's|Nerozii|1799.1
177|Lidstrom|Calico Cut Pants|tjv027|1775.0
178|Orr|Seattle Chill|stumax|1754.1
179|Bourque|Grey Ducks|MrChranke|1746.2
180|Bourque|Gettin Gritty Wit It|hatfieldkid|1734.85
181|Orr|Smiling Goats|SmilingGoat|1728.6
182|Orr|Creative Assembly|mirror1414|1687.85
183|Niedermayer|37+63=100|east12|1676.75
184|Lidstrom|Oshie's Island|Pizzeyw|1675.5
185|Lemieux|Wuibot Bender Club|Wuibot|1673.3
186|Yzerman|Oh Noshie Didn't|Vorrigan|1658.5
187|Leetch|Very Good Hockey Team|esylvester6|1648.85
188|Leetch|Phil em up|Judge_Fudge|1647.1
189|Lemieux|Deutschland Danglers|ebay12|1623.35
190|Leetch|Jetstream|DNFlyers|1621.45
191|Orr|From Russia with Pucks|uli17bg|1550.4
192|Niedermayer|Panthers|duffleman2002|1545.15
193|Bourque|Go Lightning|BarryBondsBalls|1534.05
194|Lidstrom|I have no idea what I'm doing|Scrunts23|1475.2
195|Leetch|The Newfoundland Screechers|MattBraz|1470.7
196|Bourque|Coming Soonish|GingaNinja3113|1331.85
-----

