###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
82|Roy|Meier? I Hardly Even Know Her|SPEMason|1776.8
83|Orr|Deez Pukz|nitro78923|1774.5
84|Niedermayer|In the Hall of the Malkin Kane|cromz|1774.05
85|Bourque|Weiss Guys|GusZ|1773.9
86|Orr|Toews'd & Kane-fused|rocking2rush10|1773.6
87|Yzerman|Kane you Fial it|mnm501288|1771.1
88|Jagr|The Yzerplan|hockeymax93|1767.6
89|Bourque|Washington Hockey Team|hkyplyr|1766.95
90|Hasek|Frolunda HC|FCBcn19|1759.6
91|Pronger|Nodak Senators|Samsens|1757.9
92|Dionne|Up and Around the Benn|jagoe_unchained|1755.45
93|Roy|Big Dumb Jerks|slaw47|1754.5
94|Roy|Team Zissou|ska5fe|1753.15
95|Roy|Mystic Coupons|tweedledunn|1751.1
96|Howe|The Iafrate Skullets|PorcupineGuy|1748.75
97|Orr|Stars of David|brown4se|1747.9
98|Howe|Josi and the pussycats|BoardControl|1746.55
99|Roy|Oh, The Thinks You Can Think!|Kattsumoto|1746.3
100|Lemieux|Death Metal Ducks|ANADucks98|1743.65
101|Hasek|Clap Bombs, Fck Moms|Joel249|1742.4
102|Pronger|Jurgen's Jungs|Moodano9|1740.6
103|Yzerman|Stop Hamil-time|itsme242|1737.0
104|Freddie-Hutton|Pimpin' Ain't Parise|Woppa|1736.2
105|Leetch|The Ides of Marchand|CTonyJab|1733.05
106|Dionne|RIP Heatley's Ferrari|SHTTNwTHINKIN|1727.75
107|Hasek|The Larkness Monster|RonDC30|1727.15
108|Dionne|Bony Kneez|Do_Not_Look_Up|1723.2
109|Niedermayer|Zuckie's Cookies|Daschn|1723.1
110|Yzerman|Five Hole Douches|Douche78|1720.45
111|Howe|Zwuibot's revenge tour|Wuibot|1717.5
112|Pronger|Two Tone Tounge Ticklers|Earlthegoat|1716.85
113|Dionne|Teenage Mutant Ninja Hertl|SimpsonN1nja|1710.4
114|Jagr|Mantha's Marauders|Azotherian|1710.25
115|Bourque|Mag|bigtatis|1708.85
116|Jagr|Bunch of Kunitz|yalittlehip|1708.05
117|Lemieux|I Just Met You, This is Krejci|Mdhemp|1703.65
118|Lemieux|Dumba and Dumber|Surpsu|1700.55
119|Dionne|The Green Bastards|Canadianheel|1689.7
120|Orr|Jepeetos|Jepeeto|1684.85
121|Freddie-Hutton|falco1002|chaopw2010|1684.1
122|Howe|Penners House of Pancakes|Ebuff89|1684.05
123|Leetch|One Knight in Vegas|Schenley|1683.1
124|Bourque|Camp McDavid|warofthewrens|1682.25
125|Yzerman|Fargo Frostbite|HuskerVol716|1679.35
126|Lemieux|Bauer's Hacksaw|DrJackBauer|1676.8
127|Freddie-Hutton|No Regretzkys!|The_Irelander|1676.2
128|Lemieux|McFleurys|StuffAndMore|1675.3
129|Orr|Hartford Whalers|rbaikal211|1666.15
130|Leetch|Minnesota Mayhem|Mrhawke19|1662.65
131|Chelios|Goaltender Interference|bpremo|1660.75
132|Leetch|The Yzerplan|Ira_Brown|1653.6
133|Pronger|North Dakota Fanning Sioux|DMVPensFan|1648.9
134|Chelios|Drop The Gloves|DropTheGloves|1646.95
135|Freddie-Hutton|The D.E.N.I.S. System|dkpatrick|1644.55
136|Howe|JewChooTrain|JewChooTrain|1641.6
137|Niedermayer|Moncton HABS|habs33|1639.9
138|Pronger|Pretend this is a good team name|joshewa|1637.45
139|Lemieux|Hall and Adam Oates|mendeleev79|1635.7
140|Chelios|Letterkenny Shamrocks|ShDynastyCC|1635.45
141|Howe|Second Season Stumblers|Zetterburger|1633.15
142|Bourque|Letterkenny Irish|D0WNW4rD|1627.55
143|Yzerman|Ponch|ponch101|1625.95
144|Chelios|Innisfail ScreamingMemes|ThePigMan|1618.9
145|Dionne|The Official Ken Klee Fan Club™|MackLoud|1618.2
146|Bourque|Darkwing Puck|ColumnarPower|1616.45
147|Lidstrom|Don'tCryForMeJanHrdina|MrMikeySanz|1616.35
148|Lemieux|RIP Heatley's Ferrari|Hail_Aqualung|1612.05
149|Pronger|Pistol Peteys|BigBurd|1610.6
150|Jagr|Lock Monsters|ksteadsrus|1603.95
151|Yzerman|CuJo31|CuJo31|1603.25
152|Leetch|The Seattle Sockeye|puckshock|1600.1
153|Lidstrom|Bettman Returns|Kiwsu|1598.9
154|Hasek|Pucking Fricks|Red_Dragons|1598.35
155|Bourque|Ron France|Bippelog97|1597.0
156|Dionne|Do Josi What I See|DreDay084|1595.9
157|Yzerman|Panzon's Team|donats15|1593.55
158|Chelios|WhoseLineIsItEberle|antaresiv|1593.35
159|Lidstrom|The Hogamaniacs|yoshirider2709|1588.7
160|Chelios|Breaking Saad|SergeantBBQ|1586.9
161|Lidstrom|Dzingel Berries|Biscotti|1586.2
162|Bourque|Stammer Time|GatorDave15|1584.5
163|Howe|Churchmoor Caterpies|LtGerbil|1579.6
164|Bourque|Nothing Really Matthews|Berggren|1578.5
165|Pronger|Generic Team Name|baileyj15|1568.05
166|Bourque|Honey Nut Chelios|Kryptycc|1558.25
167|Hasek|YourMomCantSpell|yourmomcantspel|1557.75
168|Dionne|Toronto Trash Pandas|Adzki|1552.4
169|Leetch|PARTY KANE|MeanMatt|1548.6
170|Niedermayer|Mac to the Future |laurenvs1|1548.25
171|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|1546.85
172|Pronger|Smiling Goats|SmilingGoat|1546.7
173|Pronger|Green Bastards|RandysGut|1541.45
174|Yzerman|Dangletangs VII|biggy_dooberman|1538.95
175|Pronger|St. John Drive|gmack3|1537.5
176|Lidstrom|Optimal Hunter|Optimal_Hunter|1535.1
177|Niedermayer|Hughes Over  Kakko|Zachw0223|1530.55
178|Niedermayer|Oh N'Oshie Didn't|Vorrigan|1530.15
179|Jagr|Springfield Tire Fires|bv310|1528.4
180|Lidstrom|Wizardous Sedinery|popquiz_hotshot|1525.5
181|Orr|Belmonites|OkPineapple|1522.35
182|Roy|Whats the Yams?|yams18|1486.3
183|Lidstrom|Goaltender Interference|redwings969|1480.9
184|Lemieux|Saint Patrice|corvuskerst|1475.7
185|Dionne|That's a Load of Jarnkrok|Scrunts23|1466.95
186|Howe|saint bergeron|east12|1462.0
187|Leetch|Bitches Be Krejci|sully6210|1456.3
188|Jagr|Bk1689s Team|Bk1689|1449.25
189|Yzerman|Schwartzhanded|NoRelationWayne|1444.5
190|Chelios|JacketsMan69|JSAKelley2|1425.8
191|Bourque|Torts Reform|hockeyisgood|1425.45
192|Niedermayer|Greasy Pucks|sweetg|1424.5
193|Chelios|OhOhOh its Mrazek|Sam1208|1400.35
194|Lemieux|CTE (yeah you know me)|turtmcgirt|1388.8
195|Niedermayer|Hockey Team|laslopaniflex|1377.15
196|Lidstrom|TRUE GRIT|stinkus1|1372.65
197|Chelios|17 Seconds|blackdragon1628|1370.45
198|Pronger|Gettin' Gritty Wit It|Redbeard11|1368.35
199|Jagr|Tokyo Sandblasters|phillyCHEEEEEZ|1363.25
200|Jagr|Crab Hockey|Take Over|1353.45
201|Leetch|You Malkin to Me?|Take Over|1352.7
202|Chelios|BradMarchandsBigNose|Moogs1|1346.9
203|Orr|Breaking Ladd|Take Over|1337.85
204|Orr|Michigan Ice Mice|cjwolf24|1322.85
205|Lemieux|MacKinnon Ur Girl.|wtfover021|1318.45
206|Jagr|Hayzer|Hayzer13|1310.7
207|Orr|Bust a Kapanen|morkle|1298.25
208|Leetch|nose face killah|Take Over|1295.25
209|Dionne|Kool Krabs|KoolKrab|1289.05
210|Niedermayer|The Nose Knows|ferda79|1287.5
211|Leetch|Keep Kadri-ming|Take Over|1282.75
212|Leetch|MayTheForsbergWithYou|Take Over|1220.75
213|Chelios|C-A-P-S|Chimpo85|1218.6
214|Orr|Chabot Shalom|BarryBondsBalls|1210.4
215|Niedermayer|Moves like jagr|Zuckerberg|1207.1
216|Orr|From Russia with Pucks|mf9769|1199.3
217|Bourque|Reedy Creek Canadiens|ReedyCreek|1194.55
218|Niedermayer|It's Reigning Men|ItsReigningMen|1167.55
219|Yzerman|Letterkenny Irish|GingaNinja3113|1153.4
220|Lidstrom|Birdman's baby boys|LordBirdman|1077.5
221|Pronger|Birmingham Bulls|Weathergeekal|1074.4
222|Lidstrom|Work in Progress|hurrikkaine|1045.05
223|Pronger|Muffalo Shavers|WhoseverPainter|1005.35
224|Bourque|Fife Flyers|Generousbeans|929.6
-----

