###OVERALL POINTS LEADERS - Who has scored the most points this season?
**Rank**|**League**|**TEAM**|**PF**
:-:|:-:|:-:|:--
115|Niedermayer|Human Erasers|858.6
116|Chelios|Ice Roosters|858.48
117|Brodeur|Larkinine|857.74
118|Gretzky|Flying Zambonis|856.98
119|Orr|NoseFaceKillahs|856.21
120|Dionne|Puget Sound FHC|854.29
121|Howe|VooDaddy|853.06
122|Lidstrom|Nate Silfverberg|852.83
123|Gretzky|A Song of Ice and Thryr|852.75
124|Howe|Malkin a Murderer|849.78
125|Howe|Dubinsky's Garage League|847.9
126|Roy|The Ponies of Equestria|845.98
127|Lemieux|Generic Hockey Pun|844.59
128|Howe|Molemen|842.4
129|Orr|Teamy McTeamface|842.18
130|Yzerman|Al Jardine|841.38
131|Pronger|Smuggy Dugnubs|839.59
132|Niedermayer|McDavid Paradox|836.62
133|Orr|I am score|836.6
134|Bourque|KappinKurtz|836.04
135|Roy|NO LEAFS!!|833.96
136|Howe|Avadabdelkader|833.61
137|Bourque|Now Josi Me 3: Let's Get Roman-tic|833.38
138|Jagr|I Am Score|828.85
139|Howe|MayTheForsbergWithYou|828.06
140|Pronger|Coyotes 2.0|826.14
141|Jagr|CTE|820.16
142|Hasek|Mackinnon Your Girl|818.98
143|Dionne|Price Price Baby|818.32
144|Hasek|EXCELlent|817.98
145|Brodeur|Non-stop Saadomy|815.61
146|Lidstrom|Clatsyuk|815.57
147|Hasek|Pucking Fricks|815.32
148|Gretzky|I am NOT drinking any f-ckin Marleau|814.86
149|Bourque|Cookie Thumpers|813.08
150|Niedermayer|Jagr Bombs|812.18
151|Jagr|Kwik-E-Mart Gougers|811.67
152|Chelios|Capital Punishment|808.85
153|Pronger|LAUREN PRONGER|808.84
154|Dionne|Hypnotoads|808.74
155|Lidstrom|ktcottrell|806.57
156|Yzerman|Dr. Draisaitl's Sick Beats|806.24
157|Pronger|Dangletangs III|804.13
158|Lidstrom|The Snow Mexicans|802.69
159|Lemieux|Zdeno Charazard|800.16
160|Howe|ponch101|798.92
161|Chelios|Benzene96|798.35
162|Chelios|Leafs|796.85
163|Pronger|Risky Bryz-ness|794.73
164|Chelios|Montreal Dive|794.62
165|Roy|Tomas Fleischlights|792.92
166|Lemieux|AGexpress|792.27
167|Orr|Kessel's Cookie Jar|792.25
168|Leetch|CuJo31|790.11
169|Lemieux|Heil Sittler|787.83
170|Niedermayer|Corey Perry's House of Payne|782.81
171|Niedermayer|skankhunt42|781.05
172|Dionne|40-30 Grit Grinders|780.47
173|Bourque|Benn There Done That|776.1
174|Chelios|Straight Cash Homie|775.79
175|Hasek|South Detroit Journeymen|774.42
176|Lidstrom|Nobody Moves Nobody Gets Hurt|773.72
177|Niedermayer|Witty team name|773.69
178|Pronger|Matthews the Saviour|770.79
179|Howe|Yak City|769.12
180|Leetch|FL Skunk Apes|767.54
181|Dionne|Red Wing High Five|766.68
182|Jagr|South City Squash|766.47
183|Niedermayer|Neal's Knees|761.03
184|Lidstrom|Vienna Canucks|759.36
185|Jagr|The Mighty Red Pandas|759.03
186|Chelios|Toewsd And Confused|758.58
187|Lidstrom|Stars of McDavid|756.31
188|Jagr|Mike Smith's Chosen Juans|755.65
189|Orr|Puck It|755.47
190|Orr|Kinki Kids|750.48
191|Lemieux|Syracuse Bulldogs|748.89
192|Pronger|Re-Phil-ing the Cup|747.65
193|Chelios|Not My Team|746.85
194|Bourque|Everyday I'm Byfuglein|745.74
195|Bourque|Phil Kessel's Stanley Cup Champions|742.75
196|Gretzky|Toews'd & Kane-fused|741.69
197|Pronger|GloOon Squad|736.91
198|Yzerman|Sharp Ladds|734.64
199|Yzerman|Whirlybirds|733.65
200|Lemieux|Fussy Puckers|730.76
201|Yzerman|You're so Radulov|729.07
202|Pronger|License to Ilya|728.81
203|Leetch|cRosby SwAllows|727.71
204|Orr|Ghost Bear Nation|719.32
205|Brodeur|Datsyukian Deke|717.06
206|Leetch|Lonely End of the Rink|716.53
207|Hasek|Octopussy|710.83
208|Lidstrom|Bada Boom Realest Team in the Room|706.03
209|Niedermayer|Bill Crosby|704.41
210|Bourque|The Dat-sucks|703.15
211|Dionne|2 Girls 1 Kopitar|700.06
212|Bourque|Team NA, Never Forget|698.25
213|Orr|Chara's Angels|697.26
214|Lemieux|Shivakamini Somakandarkram|697.09
215|Leetch|AO GR8|681.72
216|Jagr|Scooby Dooby Dubnyk|678.46
217|Niedermayer|The Musical Fruits|678.25
218|Leetch|Go Vesey On Me|674.25
219|Lidstrom|Honey Nut Chelios|655.95
220|Pronger|Burns-in' Down the House|655.41
221|Dionne|Hartford Gougers|622.46
222|Orr|Tropical Depressions|603.15
223|Chelios|Boilermaker Brawlers|601.08
224|Leetch|St.B Frenchies|556.91
-----

*A previous rank of NR means the team has most likely changed their name since then - working on a workaround for this.*

