###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
95|Roy|Karlsson sucks anyways|Twitty|2153.56
96|Lemieux|CuJo31|CuJo31|2150.0
97|Pronger|Benn And The Jets|slaw47|2148.94
98|Roy|Divorced Men|yourmomcantspel|2148.09
99|Chelios|Pajama Bois|popquiz_hotshot|2148.08
100|Hasek|Flying Zambonis|Cannon49|2147.11
101|Leetch|Babcock'd and Loaded|Sploe|2145.81
102|Hasek|HOTSAM BATCHO|abcSpectacular|2143.27
103|Hasek|GRITTY IS THE GREATEST MASCOT OF ALL TIME|dorsia|2143.23
104|Bourque|The Hacksaw|DrJackBauer|2135.5
105|Dionne|Feel the Bern(ier)|Azotherian|2131.28
106|Howe|King of Rags|Georgiewho|2130.98
107|Lidstrom|No Reimer Reason|Tsunkatse|2124.29
108|Niedermayer|Kariya DPR|aromatickoala|2123.98
109|Orr|Mirror Mirror On The Wall, Who is the Tavares of Them All?|TwistedEdge|2120.91
110|Howe|Taverin' It Up|Conman1138|2120.06
111|Lemieux|Hot Wing's All-Stars|brown4se|2103.45
112|Yzerman|Why Not Zoidterberg|Brazenhead|2099.21
113|Gretzky|Khudobin a Contender|leapinliz|2094.86
114|Dionne|Good Guy Gaudreau|Berggren|2090.52
115|Chelios|All Phaneuf And Games|broceratops|2089.39
116|Jagr|San Jose Street Sharks|Troubs|2086.72
117|Hasek|The Cake Eaters|KyleCamelot|2076.32
118|Bourque|CTE|turtmcgirt|2074.0
119|Roy|Straight Cash Homie|hockeymax93|2071.8
120|Leetch|The Bye Week Blues|SaadisticSOB|2068.44
121|Pronger|Mojongles|ShinyLeprechaun|2063.62
122|Pronger|The Octopuses|renatoperu|2059.14
123|Jagr|Team Zissou|ska5fe|2055.02
124|Roy|Team Ukraine|pdeny|2050.1
125|Lemieux|Hash Hockey|NextLvlFantasy|2047.22
126|Yzerman|Felix Potvin's MMA Career|Swankey|2043.16
127|Dionne|The Mighty Red Pandas|sonicbanana47|2041.6
128|Dionne|Panarin Bread|itsme242|2036.79
129|Dionne|Leddy Zeppelin|ksteadsrus|2035.59
130|Gretzky|Hotline Kling|thefullpython|2034.28
131|Price-Murray|Gilmour Girls|hurrikkaine|2032.33
132|Yzerman|Phaneuf Said|CrazyLGorillas|2031.71
133|Bourque|Let's Do This!!!|realdealdynasty|2027.13
134|Niedermayer|Everyday I'm Byfuglien|piddles59|2024.81
135|Lidstrom|Mud City Meltdown|dabox|2018.82
136|Pronger|Flipadelphia|FlipadelphiaPA|2016.53
137|Roy|Up and Around the Benn|jagoe_unchained|2014.9
138|Yzerman|The Jiiive Turkays|JiiiveTurkay|2012.42
139|Price-Murray|RIP Heatley's Ferrari|SHTTNwTHINKIN|2009.66
140|Jagr|The Ottawa BeeVees|bv310|2006.93
141|Howe|PIM's Cup|NickVigorous|2004.29
142|Bourque|Madcow|madcow700|1997.83
143|Niedermayer|Surpsu|Surpsu|1992.27
144|Dionne|Bunch of Kunitz|yalittlehip|1988.61
145|Dionne|Rasmussen Squirrel|D_ho|1984.94
146|Orr|St. John's Shamrocks|BananApocalypse|1982.26
147|Dionne|Century Mews|MPharm|1980.61
148|Lemieux|Giroux've Gotta Be Kidding Me!|KilroyLeges|1979.75
149|Dionne|Penners Pancakes|Ebuff89|1979.47
150|Roy|DzingleBarries|jacouzzie|1977.48
151|Dionne|Bust A Kapanen|morkle|1976.15
152|Orr|The Ponies|WhoseverPainter|1971.38
153|Pronger|Leafs|Bk1689|1970.84
154|Chelios|MeanGreenMachine|Guerillantman|1967.01
155|Orr|Whose Line is it Eberle|antaresiv|1959.17
156|Lemieux|ponch|ponch101|1955.94
157|Niedermayer|leave the gun, take the toffolis|hotdogslim|1952.03
158|Bourque|Darkwing Pucks|DreDay084|1942.25
159|Dionne|Rooster Trick|giant_jesse|1941.82
160|Leetch|ThunderHunt|Skamanjones|1940.67
161|Roy|Dangletangs V|biggy_dooberman|1937.77
162|Chelios|Blues Bros|tccoope|1935.95
163|Hasek|Pickle Sunrise|egghead123|1930.97
164|Jagr|Bitches Be Krejci|sully6210|1918.65
165|Niedermayer|BirdNyrd|Bick_Nyrd|1917.7
166|Lidstrom|Tokyo Sandblasters|phillyCHEEEEEZ|1916.87
167|Lidstrom|Two Line Pass|Phase_Six|1912.23
168|Howe|Bryzlly Bears|Kiwsu|1912.18
169|Pronger|Honey Nut Chelios|SPRX97|1906.4
170|Jagr|Mike Hoffman's Future Divorce Lawyers|pfy5002|1902.39
171|Howe|johnScott's Tots|Bryguy117|1900.11
172|Howe|Staal tactics|FertileTrout|1898.4
173|Orr|Intensebeet|intensebeet|1894.96
174|Lemieux|Thin Ice|Do_Not_Look_Up|1892.25
175|Jagr|Wicked Wrista|jdballa|1888.52
176|Lidstrom|WouldWoodchuckTkachukWood|Jackdaw57|1886.56
177|Howe|Crosby's Croissants|Mdhemp|1884.68
178|Leetch|Radelaide|nettheim|1879.15
179|Jagr|Team North Americarambe|mendeleev79|1878.32
180|Bourque|King of Harts|stinkus1|1862.02
181|Orr|tsci120|thescientist120|1836.07
182|Orr|Oh N'Oshie Didn't|Vorrigan|1806.76
183|Chelios|Hat Trick Swayze|LindrosLady82|1796.41
184|Pronger|Tentacle Tickle|LT1143|1786.65
185|Dionne|Robots in Disguise|kraaly53|1786.59
186|Bourque|Not a Big Deal|bpremo|1785.65
187|Chelios|Crash Test Domi|TheMilkyPirate|1774.16
188|Niedermayer|Too Fehr Gone|hindersurprise|1773.63
189|Niedermayer|Kevin Chevy|Jetsfan1991|1770.44
190|Howe|I'm Bettman|Scrunts23|1764.69
191|Orr|Flying V|MrChranke|1760.22
192|Orr|Jews of Girouxsalem|BarryBondsBalls|1758.51
193|Niedermayer|North Kariya|Coorslitesabre|1754.02
194|Orr|Seguin Genesis|bassitone|1746.4
195|Niedermayer|HS English|HSEnglish|1729.87
196|Niedermayer|Hockey Balboa|TylerJohnson31|1729.73
197|Lidstrom|The Trash Pandas|Hail_Aqualung|1729.22
198|Bourque|Ice Roosters|Take Over|1712.83
199|Leetch|South England Oaks|Theodoreday|1712.55
200|Jagr|Flaming Jagr Bombs|Hit4Four|1687.01
201|Pronger|Pavel to Hank|Take Over|1685.25
202|Orr|NoFoodOnTheFlohr|LabattBlueBalls|1681.54
203|Pronger|Pickle Pantry|OTHAdmin|1680.53
204|Leetch|Penis de France|ririx|1667.44
205|Bourque|Dan and Hank|Jinhyuk|1665.35
206|Chelios|Mackinaw|TempleOfPhil|1659.44
207|Pronger|The Kessel Run|Take Over|1644.56
208|Chelios|The ReGretzkys|Take Over|1640.73
209|Bourque|Bergeron The Grill|Ace0813|1629.71
210|Yzerman|Insert Team Name Later|MrMikeySanz|1622.75
211|Lidstrom|Dropping the Gloves|chadgibbs3|1606.2
212|Chelios|Tarasenk-yo Battleship|vsfj|1602.98
213|Leetch|KaZaam|KaZaam|1594.17
214|Leetch|SH4RKGANG|Take Over|1550.64
215|Lidstrom|TBD|hkyplyr|1528.04
216|Orr|Montreal Dive|The_Einre|1521.32
217|Howe|Go Leafs Go|Take Over|1508.57
218|Chelios|Nuevy Gonna Give You Up|Take Over|1500.68
219|Howe|LostInAwe5|LostInAwe55|1494.31
220|Leetch|the dude mans|dudemanstuds|1467.02
221|Lidstrom|One Knight in Vegas|thecpkid1|1413.05
222|Pronger|Greiss my Aho|Take Over|1412.87
223|Leetch|Frumunda cheese|Luke1900cc|1380.34
224|Leetch|Kisshan Squad|Kisshan|1343.49
-----

