###OVERALL POINTS LEADERS - Who has scored the most points this season?
**Rank**|**League**|**TEAM**|**PF**
:-:|:-:|:-:|:--
214|Jagr|kaner? I barely know her!|2294.3
215|Lemieux|DID I S-S-SUTER?-z|2275.99
216|Howe|The Sex Panthers|2242.4
217|Howe|Holy Goalie, Batman!|2235.28
218|Messier|Pentium Dual-Corbs|2230.35
219|Howe|Good Kid, S.A.A.D City|2227.42
220|Francis|This Isn't Basketball...-z|2201.76
221|Dionne|Emrick's Waffleboarding Army|2163.29
222|Francis|Glaciers-z|1997.15
223|Sakic|Pompous Cake Eaters-z|1993.11
224|Recchi|Mike Hunt-zo|1962.01
-----

*A previous rank of NR means the team has most likely changed their name since then - working on a workaround for this.*

