###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
104|Jones-Allen|The Bottle Police|Ned98|547.75
105|Roy|Syracuse Bulldogs|Orbalisk|546.6
106|Gretzky|Mantha vs. Godzilla|sickboy1965|546.4
107|Leetch|Go Easy on Me|ndjolt02|545.25
108|Lemieux|No Regretzkys!|The_Irelander|544.8
109|Bourque|Terrence Young|Terrence8026|542.4
110|Bourque|Glass of Marleau|Kiwsu|541.85
111|Jones-Allen|Brad Attitude|xMrSleepyx|541.35
112|Leetch|ZavCongratz|Wuibot|541.1
113|Gretzky|Lord Tavares, Master of Spiders|concini|540.75
114|Lemieux|Chiasson Dragons|Bearchrist|539.9
115|Roy|Cow Tipping Mafia|ImminentFate|539.25
116|Dionne|JayWilly's Team|JayWilly|538.3
117|Chelios|Letterkenny Shamrocks|ShDynastyCC|538.05
118|Jagr|Surpsu's Team|Surpsu|537.45
119|Roy|Coyle1096's Team|Coyle1096|537.4
120|Jones-Allen|Pucking Fricks|Red_Dragons|537.15
121|Jagr|Hughes Laine is it Eberle?|antaresiv|536.25
122|Gretzky|Rak, rak rak rak city, bitch|russtyj|536.2
123|Dionne|Springfield Tire Fires|bv310|536.2
124|Howe|Poope Hintz|pfy5002|535.55
125|Jones-Allen|King of the Kessel|mnm501288|534.75
126|Lidstrom|Dude, Where's Makar?|PorcupineGuy|531.8
127|Orr|Jepeetos|Jepeeto|531.65
128|Howe|slaw47's Team|slaw47|531.3
129|Yzerman|Pickle Sunrise|egghead123|531.0
130|Jagr|Lokomotiv|Topfuel|529.35
131|Dionne|Lock Monsters|ksteadsrus|527.0
132|Leetch|donats15's Team|donats15|525.6
133|Gretzky|I Chabot You Existed|akacesfan|525.35
134|Roy|The Wrath of Grapes|PaperParrot|524.9
135|Pronger|Felix Potvin's MMA Career|Swankey|523.4
136|Orr|robespierre19's Team|robespierre19|522.9
137|Jagr|DrJackBauer's Team|DrJackBauer|522.7
138|Lidstrom|Cootsie's Cooties|stinkus1|522.6
139|Chelios|Capital Stars|BenPM64|521.8
140|Roy|Bluth's Bananas|zodiac33|521.65
141|Roy|South Detroit Journeymen|Scooterkid|520.25
142|Hasek|Hurtin For A Spurgeon|NoRelationWayne|519.8
143|Bourque|Cranky Lion|crankylion|518.05
144|Hasek|Evblowy Cokenetzov|SimpsonN1nja|518.05
145|Howe|Straight Cash Homie|hockeymax93|516.05
146|Yzerman|Staal Tactics|FertileTrout|515.3
147|Niedermayer|KLZN's Team|KLZN|515.2
148|Jagr|Why Not Zoidtterberg|Brazenhead|514.65
149|Lidstrom|Kakko's Tacos|jahjah7170|514.3
150|Yzerman|Churchmoor Caterpies|LtGerbil|511.75
151|Jagr|Dumpster Fire Brigade|paularlington|511.4
152|Yzerman|TeamNameRequired|birdrib|511.0
153|Bourque|Strawberry Seahorse|ibjeffe|510.55
154|Leetch|Kuupo Kokko|uh3ckinwotm8|508.8
155|Leetch|Gilmour Girls|hurrikkaine|508.7
156|Yzerman|Ice Roosters|Atron45|506.3
157|Orr|NOBODY BEATS KURT WYLDE|Cyperone|506.05
158|Hasek|Tenacious Turtles|dzibanche|503.6
159|Pronger|The Green Bastards|Canadianheel|503.55
160|Pronger|DudeWheresMakar's Team|DudeWheresMakar|502.15
161|Jagr|MackLoud's Team|MackLoud|501.3
162|Dionne|Up and Around the Benn|jagoe_unchained|501.05
163|Bourque|Alfonzo|jalfonzo|498.25
164|Pronger|Backes Door Bangers|The_Disher|497.75
165|Bourque|Hellfish|tmofft|496.3
166|Lemieux|ponch101's Team|ponch101|495.8
167|Yzerman|CTE|turtmcgirt|495.7
168|Dionne|Simek's My PP Jumbo|SPEMason|494.3
169|Leetch|he came he licked he conquered|east12|493.0
170|Niedermayer|The First Year Fumblers|Zetterburger|492.15
171|Pronger|DeltaT75's Team|DeltaT75|491.55
172|Dionne|Five hole douches|Douche78|491.0
173|Jagr|DreDay084's Team|DreDay084|490.45
174|Lidstrom|Goaltender Interference|bpremo|489.25
175|Dionne|Hypnotoads|elbowes|486.65
176|Leetch|Five Hole Feast|AceJiggy19|486.45
177|Dionne|Let's do that hockey|xacex|486.2
178|Jones-Allen|Phil kessel|ripitup83|482.8
179|Lidstrom|mephnick's Team|Take Over|478.8
180|Lemieux|Just a Wheelerin'|Conman1138|478.3
181|Niedermayer|jackries's Team|jackries|476.1
182|Jones-Allen|The Ides of Marchessault|leapinliz|476.05
183|Lemieux|Aggressive Pinching|Advdino|475.7
184|Hasek|falco1002|chaopw2010|474.4
185|Jones-Allen|MacKinnon Ur Girl|wtfover021|470.8
186|Bourque|Duffs|DuffMan41|464.9
187|Lemieux|St. John's Shamrocks|BananApocalypse|464.35
188|Lemieux|Torts Reform|hockeyisgood|462.1
189|Jones-Allen|Anthanasiou Later|Azotherian|460.65
190|Pronger|StromeMyToews|ReLyT58|460.15
191|Chelios|Austin Ice Bats|TotallyOwlsome|457.1
192|Roy|Feel The Burns|Beaups|456.5
193|Dionne|Bunch of Kunitz|yalittlehip|456.1
194|Leetch|Get Scheifele|KellerInstinct|455.4
195|Yzerman|Dangletangs VI|biggy_dooberman|453.2
196|Howe|Toews'd & Kane-fused|rocking2rush10|453.0
197|Bourque|About To Get Messier|kyrusensei|451.7
198|Howe|Pajama Boys|abcSpectacular|450.5
199|Orr|Pitman 95ers|Pumadog95|450.45
200|Bourque|AlexAtko's Team|AlexAtko|448.55
201|Pronger|RedHogs|Rumahtoo|448.45
202|Lemieux|The Bye Week Blues|SaadisticSOB|446.55
203|Lidstrom|District 5|MrChranke|444.6
204|Chelios|Crystal Bouncers|Take Over|444.5
205|Lidstrom|Bust A Kapenen|morkle|444.25
206|Chelios|TeamKingPrince|Warrior4290|443.15
207|Niedermayer|MuckyPuck's Team|MuckyPuck|442.25
208|Lidstrom|CrazyLGorillas's Team|CrazyLGorillas|439.7
209|Orr|Patchell84|ihype84|434.85
210|Lidstrom|Montreal Dive|The_Einre|434.7
211|Pronger|Never Frozen Pierogies|WalterRaleigh|427.05
212|Niedermayer|Oh N'Oshie Didn't|Vorrigan|426.85
213|Orr|Lam3tta's Team|Lam3tta|424.8
214|Chelios|Hockey Hall of Kane|Thryr373|422.05
215|Niedermayer|Bitches Be Krejci|sully6210|419.2
216|Bourque|JSAKelley2's Team|JSAKelley2|412.7
217|Chelios|Road to Div 1|RyDog02|411.95
218|Leetch|daly617's Team|daly617|411.9
219|Lidstrom|CMKs Team|CMK37|411.45
220|Orr|Jerts|cheetle|400.95
221|Niedermayer|Big Bob's Beepers|drewstew8|393.9
222|Pronger|Kazakhstanian Scorpion!|MansterSasquach|393.3
223|Orr|Spuzzum's Team|Spuzzum|384.7
224|Leetch|One Knight in Vegas|Schenley|374.65
-----

