###OVERALL POINTS LEADERS - Who has scored hte most points this season?
**Rank**|**League**|**Team**|**User**|**PF**
:-:|:-:|:-:|:-:|:--
81|Lidstrom|Penners House of Pancakes|Ebuff89|352.3
82|Orr|Kråken Loob|MackLoud|351.05
83|Roy|NurseSharks|fidel-catstro|350.8
84|Howe|Pay Cheque|ndjolt02|349.8
85|Lemieux|Toews'd & Kane-fused|rocking2rush10|349.55
86|Jagr|The Larkness Monster|RonDC30|348.65
87|Jagr|mag|bigtatis|348.5
88|Niedermayer|Better Call Staal|HurricaneHavoc|348.45
89|Hasek|Starship Troubas|bruceitup|346.35
90|Roy|Asston Mustashews|tom1251|346.1
91|Bourque|Grey Ducks|MrChranke|345.65
92|Roy|Panzon's Team|donats15|345.2
93|Niedermayer|Mackinnon Aho|WaterAndSand|343.65
94|Dionne|Do Josi What I See|DreDay084|342.5
95|Niedermayer|Gordon's Bomb Bay Doors|TwoFishFlavors|341.95
96|Luuuuu|Seattle Freeze|christhrowrocks|341.3
97|Dionne|Uhh yaknow|SergeantBBQ|340.95
98|Jagr|HuberdEau de toilette|hkyplyr|340.95
99|Bourque|What's The Maatta|morkle|340.95
100|Hasek|The Pius Goose|leapinliz|340.85
101|Orr|Team Teleport|teleporto|340.45
102|Howe|Letterkenny Irish|D0WNW4rD|339.95
103|Hasek|Pimpin' Ain't Parise|Woppa|339.55
104|Yzerman|Up and Around the Benn|jagoe_unchained|336.75
105|Lemieux|Wuibot Bender Club|Wuibot|336.75
106|Dionne|Good N You?|CasualMetaphor|335.3
107|Orr|Malkin in the Middle|Berggren|334.8
108|Leetch|Taylor Swift|juhoasd|334.4
109|Hasek|H2H is bad and 7 weekly moves is too many|onegaishimasu|334.2
110|Hasek|Get CTE or Die Tryin'|dorsia|333.9
111|Jagr|Hartford Whalers|rbaikal211|333.2
112|Lemieux|Oinko-Chokko Milkkonen|yoshirider2709|332.95
113|Yzerman|Khudobin Better...|dkpatrick|332.9
114|Leetch|Team Greg Mckegg|JackMccallum|332.35
115|Gretzky|Hung out to Drai|concini|332.05
116|Howe|Cant think of a pun|ronan00|331.75
117|Lidstrom|I auto-drafted|bpremo|331.1
118|Luuuuu|Good Will Bunting|TwistedEdge|330.65
119|Bourque|Wheel Snipe Celly Boys|JSAKelley2|330.35
120|Lidstrom|Scadrian Allomancers|Surye|330.1
121|Orr|Morehitz Seider|jddeppe|328.35
122|Dionne|Frolunda HC|FCBcn19|327.5
123|Yzerman|Zuckie's Cookies|Daschn|326.9
124|Lemieux|Syracuse Bulldogs|Orbalisk|326.2
125|Jagr|Deez Pukz|nitro78923|324.7
126|Roy|Bluth's Bananas|zodiac33|324.55
127|Gretzky|Kreider Hard|BluntForce19|323.7
128|Dionne|The Ides of Marchand|CTonyJab|323.3
129|Orr|Net, Sticks and Chill|bwemonts|322.45
130|Roy|Party Kane|selcio44|321.8
131|Howe|Doan Stop Believin'|Kiwsu|321.75
132|Leetch|Eichel Tower|jmans|320.45
133|Lidstrom|CTE|turtmcgirt|320.25
134|Howe|Third Season Thiccbois|Zetterburger|318.85
135|Bourque|Holm Sweet Lindholm|Gamerz|318.25
136|Bourque|Dangletangs VIII|biggy_dooberman|318.15
137|Luuuuu|Krangberg|boywoods|316.85
138|Yzerman|Bony Kneez|Do_Not_Look_Up|315.4
139|Leetch|The Kane Train|BelowTheBenthic|315.2
140|Bourque|Don't Forget About Drai-saitl.|antaresiv|314.65
141|Lidstrom|Stinkuses|stinkus1|314.15
142|Lemieux|Surpsu|Surpsu|311.15
143|Hasek|CTU|DrJackBauer|310.45
144|Lidstrom|Bettman Returns|dippa|310.3
145|Gretzky|Queen Anne's Lake Monsters|MWHazard|310.1
146|Bourque|The Kessel Run|DeliveryDuck|309.8
147|Niedermayer|Oh N'Oshie Didn't|puckshock|309.7
148|Yzerman|Portland Buckaroos|TooManyPuppies|308.65
149|Niedermayer|Batherson > Rantanen|Schenley|308.0
150|Yzerman|GoalGoalField|SimpsonN1nja|307.25
151|Yzerman|YourMomCantSpell|yourmomcantspel|306.75
152|Lidstrom|DeKittyCats|Viper667|305.55
153|Howe|Sleepless in Seattle|itsme242|305.5
154|Orr|Creative Assembly|mirror1414|305.5
155|Lidstrom|St. John's Shamrocks|BananApocalypse|305.05
156|Leetch|Phil em up|Judge_Fudge|303.45
157|Leetch|McDonald's|Nerozii|303.15
158|Dionne|Ingoatious Bastards|Earlthegoat|302.4
159|Orr|Just Winging It|DeepFriedGoose|302.05
160|Yzerman|Buckets of Poutine|WalterRaleigh|301.2
161|Luuuuu|Blue Lines Matter|PaperParrot|301.05
162|Niedermayer|St. John Drive|gmack3|300.85
163|Howe|Darkwing Puck|ColumnarPower|298.7
164|Bourque|Wicked Wrista|jdballa|298.6
165|Lemieux|derekjohn|derekjohn|298.0
166|Lidstrom|JewChooTrain|JewChooTrain|297.85
167|Leetch|Very Good Hockey Team|esylvester6|297.45
168|Luuuuu|Petry Dish|Cyperone|297.3
169|Niedermayer|Saint Patrice|corvuskerst|297.25
170|Jagr|Soo Greyhounds|MarcBergevin|289.75
171|Niedermayer|Haley's Comets|haleymorison|288.8
172|Leetch|Jetstream|DNFlyers|288.7
173|Roy|RIP Heatley's Ferrari|SHTTNwTHINKIN|288.0
174|Lidstrom|Calico Cut Pants|tjv027|286.25
175|Howe|Melnyk's Old Liver|Coyle1096|285.55
176|Niedermayer|Panthers|duffleman2002|283.3
177|Leetch|Lazlo Holmes|Jasesmit|280.3
178|Orr|Smiling Goats|SmilingGoat|278.95
179|Jagr|DropTheGloves|DropTheGloves|278.55
180|Dionne|Fabbri-cating A Win|Azotherian|277.0
181|Yzerman|Oh Noshie Didn't|Vorrigan|276.55
182|Bourque|No Doughty ‘Bout It|OppositeMuted|276.4
183|Lemieux|Bunch of Kunitz|yalittlehip|274.9
184|Niedermayer|37+63=100|east12|274.1
185|Jagr|Stars of David|brown4se|273.6
186|Howe|...And Zegras For All|ANADucks98|267.3
187|Lidstrom|I have no idea what I'm doing|Scrunts23|261.9
188|Orr|AndyWoo|Narsudd|259.85
189|Bourque|Coming Soonish|GingaNinja3113|259.3
190|Lidstrom|Oshie's Island|Pizzeyw|257.1
191|Orr|Seattle Chill|stumax|256.1
192|Orr|From Russia with Pucks|uli17bg|255.3
193|Leetch|The Newfoundland Screechers|MattBraz|251.4
194|Lemieux|Deutschland Danglers|ebay12|248.45
195|Leetch|Nordicks|LAMustangs|229.7
196|Bourque|Go Lightning|BarryBondsBalls|211.55
-----

